link,titulo,precio,tipo_venta,num_banos,superficie,ubicacion,metros_cuadrados,precio_metro_cuadrado,fecha_hora_de_carga
https://www.portalinmobiliario.com/MLC-1866385674-vendo-departamento-bosques-de-montemar-1-dorm-est-y-bodega-_JM#position=33&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Vendo Departamento Bosques De Montemar 1 Dorm + Est Y Bodega,3800.0,Departamento en venta,1 baño,40 m² útiles,"Av. Francisco Soza Cousiño 143, 2....",40,95.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2096158172-vendo-departamento-en-edmundo-eluchans-renaca-1-dormitorio-_JM#position=34&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Vendo Departamento En Edmundo Eluchans Reñaca  1 Dormitorio,3950.0,Departamento en venta,1 baño,40 m² útiles,"Avenida Edmundo Eluchans, Viña Del...",40,98.75,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2065606936-venta-acogedor-depto-en-sector-poniente-de-1-dormitorio--_JM#position=36&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Venta Acogedor Depto En Sector Poniente De 1 Dormitorio !!,3486.0,Departamento en venta,1 baño,48 m² útiles,"3 Poniente  30, Reñaca, Viña Del M...",48,72.625,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1957796942-excelente-depto-como-nuevo-muy-poco-uso-c230308-_JM#position=37&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,"Excelente Depto. Como Nuevo, Muy Poco Uso (c230308)",3150.0,Departamento en venta,1 baño,45 m² útiles,"Avenida José Manuel Balmaceda 805,...",45,70.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2158922858-departamento-en-venta-de-1-dorm-en-renaca-_JM#position=38&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Departamento En Venta De 1 Dorm. En Reñaca,3268.0,Departamento en venta,1 baño,56 m² útiles,"Estero De Reñaca, Reñaca, Viña Del...",56,58.35714285714285,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1438670951-amplio-departamento-jardin-del-mar-_JM#position=39&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Amplio Departamento  Jardin Del Mar,3097.0,Departamento en venta,1 baño,50 m² útiles,"Litorina 266, Reñaca, Viña Del Mar",50,61.94,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1450032311-venta-departamento-nuevo-renaca-1-dormitorio-_JM#position=41&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Venta Departamento Nuevo Reñaca 1 Dormitorio,3672.0,Departamento en venta,1 baño,37 m² útiles,"General Bulnes 215, Viña Del Mar, ...",37,99.24324324324324,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2096032954-se-vende-1d1b-renaca-nortevista-al-mar-_JM#position=42&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,,3800.0,Departamento en venta,1 baño,36 m² útiles,Se Vende 1d1b Reñaca Norte/vista A...,36,105.55555555555556,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1458147973-remodelado-y-amoblado-1d-1b-1e-16732-_JM#position=43&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,"Remodelado Y Amoblado, 1d-1b-1e (16732)",2860.0,Departamento en venta,1 baño,30 m² útiles,"Remodelado Y Amoblado, 1d-1b-1e, R...",30,95.33333333333331,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1951926066-vendo-departamento-renaca-1-dormitorio-_JM#position=44&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Vendo Departamento Reñaca 1 Dormitorio,3280.0,Departamento en venta,1 baño,35 m² útiles,Avenida José Manuel Balmaceda 300 ...,35,93.71428571428572,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1448511667-5-minutos-sector-5-de-renaca-alianza-francesa-la-foresta-_JM#position=45&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,5 Minutos Sector 5 De Reñaca - Alianza Francesa La Foresta,3700.0,Departamento en venta,1 baño,38 m² útiles,Las Golondrinas - Edmundo Eluchans...,38,97.36842105263158,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2244248110-venta-departamento-renaca-_JM#position=46&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Venta Departamento Reñaca,3500.0,Departamento en venta,1 baño,50 m² útiles,"Subida El Encanto, Reñaca, Viña De...",50,70.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2188290032-oportunidad-departamento-1-dormitorio-av-edmundo-eluchans-_JM#position=47&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,,3840.0,Departamento en venta,1 baño,42 m² útiles,"Oportunidad, Departamento 1 Dormit...",42,91.42857142857144,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2039253258-departamento-venta-un-ambiente-frente-mc-donalds-renaca-_JM#position=48&search_layout=grid&type=item&tracking_id=487c5cba-91a7-4c18-bd8a-aa20f36ed3f8,Departamento Venta Un Ambiente Frente Mc Donalds Reñaca.,2996.0,Departamento en venta,1 baño,40 m² útiles,"Av Borgoño - Reñaca Centro, Reñaca...",40,74.9,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1418171303-vendo-departamento-renaca-norte-1-dormitorio-_JM#position=1&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Vendo Departamento Reñaca Norte 1 Dormitorio,3900.0,Departamento en venta,1 baño,30 m² útiles,"Reñaca Norte 1 - 300, Concón, Viña...",30,130.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1445183435-departamento-en-venta-de-renaca-_JM#position=2&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Venta De Reñaca,3150.0,Departamento en venta,1 baño,45 m² útiles,"Balmaceda, Reñaca, Viña Del Mar",45,70.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2199826122-halimeda-oriente-jardin-del-mar-1d-1b-32m2-_JM#position=4&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"Halimeda Oriente, Jardín Del Mar, 1d 1b, 32m2",3250.0,Departamento en venta,1 baño,32 m² útiles,"Halomeda Oriente, Reñaca, Viña Del...",32,101.5625,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2202557484-vendo-departamento-renaca-norte-1-dormitorio-_JM#position=5&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Vendo Departamento Reñaca Norte 1 Dormitorio,3900.0,Departamento en venta,1 baño,30 m² útiles,"Reñaca Norte 55, Concón, Chile, Re...",30,130.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1874035890-departamento-en-venta-a-pasos-de-av-con-con-renaca-_JM#position=6&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Venta A Pasos De Av. Con Con Reñaca!!,4000.0,Departamento en venta,1 baño,43 m² útiles,"Las Golondrinas, Viña Del Mar, Chi...",43,93.02325581395348,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2230093272-inversion-renaca-park-1-18879-_JM#position=7&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Inversion Reñaca Park 1 (18879),3813.0,Departamento en venta,1 baño,45 m² útiles,"Inversion Reñaca Park 1, Reñaca, V...",45,84.73333333333333,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2244643776-hermoso-depto-estudio-centro-de-renaca-_JM#position=8&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Hermoso Depto. Estudio Centro De Reñaca,2690.0,Departamento en venta,1 baño,45 m² útiles,"Avenida Borgoño 13800 - 14100, Viñ...",45,59.77777777777778,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2244755148-tejada-vende-departamento-jardin-del-mar-2d1b-_JM#position=10&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Tejada Vende Departamento Jardín Del Mar 2d+1b,3949.0,Departamento en venta,1 baño,65 m² útiles,"Jardín Del Mar, Viña Del Mar, Chil...",65,60.75384615384616,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1453982697-hermoso-depto-a-pasos-de-playas-de-reneca-c230102-_JM#position=11&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Hermoso Depto. A Pasos De Playas De Reñeca (c230102),3500.0,Departamento en venta,1 baño,45 m² útiles,"Avenida José Manuel Balmaceda 805,...",45,77.77777777777777,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2182468504-departamento-en-venta-en-renaca-_JM#position=13&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Venta En Reñaca,3410.0,Departamento en venta,1 baño,42 m² útiles,"Vicuña Mackena, Reñaca, Viña Del M...",42,81.19047619047619,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1458319273-i-holzapfel-689-hermoso-depto-1d1b-en-renaca-_JM#position=14&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,I. Holzapfel #689. Hermoso Depto 1d1b En Reñaca,3985.0,Departamento en venta,1 baño,55 m² útiles,"Avenida Gastón Hamel Nieto, Viña D...",55,72.45454545454545,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1987763246-departamento-en-venta-renaca-_JM#position=15&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"Departamento En Venta, Reñaca",3750.0,Departamento en venta,1 baño,46 m² útiles,"Departamento Amoblado En Reñaca, R...",46,81.52173913043478,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1437575153-vendo-departamento-renaca-vista-1-dormitorio-_JM#position=16&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"Vendo Departamento Reñaca, Vista  1 Dormitorio",3840.0,Departamento en venta,1 baño,47 m² útiles,"El Encanto, Viña Del Mar, Chile, R...",47,81.70212765957447,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1449381465-balmaceda-renaca-1d-1b-4045m2-_JM#position=17&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"Balmaceda, Reñaca, 1d 1b, 40/45m2",3150.0,Departamento en venta,1 baño,40 m² útiles,"Jose Manuel Balmaceda, Reñaca, Viñ...",40,78.75,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2053519104-departamento-en-venta-renaca-_JM#position=18&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"Departamento En Venta, Reñaca",3700.0,Departamento en venta,1 baño,36 m² útiles,"Departamento Amoblado En Reñaca, R...",36,102.77777777777776,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2109572532-departamento-en-renaca-_JM#position=19&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Reñaca,3300.0,Departamento en venta,1 baño,40 m² útiles,Avenida José Manuel Balmaceda 600 ...,40,82.5,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2039253150-vendo-departamento-renaca-1-dormitorio-_JM#position=20&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Vendo Departamento Reñaca 1 Dormitorio,3280.0,Departamento en venta,1 baño,35 m² útiles,Avenida José Manuel Balmaceda 600 ...,35,93.71428571428572,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2237281052-costa-de-montemar-amoblado-de-categoria-_JM#position=21&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,,3813.0,Departamento en venta,1 baño,50 m² útiles,Costa De Montemar (amoblado De Cat...,50,76.26,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2226993352-departamento-1-dormitorio-vista-al-mar-costa-de-montemar-_JM#position=22&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"Departamento 1 Dormitorio, Vista Al Mar. Costa De Montemar",3300.0,Departamento en venta,1 baño,35 m² útiles,"Costa Montemar 394, Concón, Chile,...",35,94.28571428571428,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2137650352-se-vende-depto-studio-ubicado-en-renaca-norte-_JM#position=23&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Se Vende Depto Studio Ubicado En Reñaca Norte,2800.0,Departamento en venta,1 baño,35 m² útiles,"Reñaca Norte, Concón, Chile, Reñac...",35,80.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2117699636-departamento-renaca-norte-id-83827-_JM#position=24&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento Reñaca Norte Id: 83827,2795.0,Departamento en venta,1 baño,30 m² útiles,"Reñaca Norte, Reñaca, Viña Del Mar",30,93.16666666666669,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1443872651-departamento-en-venta-_JM#position=25&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Venta,2700.0,Departamento en venta,1 baño,35 m² útiles,"Reñaca, Viña Del Mar",35,77.14285714285714,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1418465395-dpto-espectacular-vista-_JM#position=26&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Dpto. Espectacular Vista,3700.0,Departamento en venta,1 baño,38 m² útiles,Avenida Edmundo Eluchans 2100 - 24...,38,97.36842105263158,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2024304512-maravillosa-vista-despejada-_JM#position=27&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Maravillosa Vista Despejada,3900.0,Departamento en venta,1 baño,9 m² útiles,"Avenida Edmundo Eluchans, Viña Del...",9,433.3333333333333,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2212283438-increible-vista-en-jardin-del-mar-_JM#position=28&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Increible Vista En Jardín Del Mar,3800.0,Departamento en venta,1 baño,58 m² útiles,"Halimeda, Viña Del Mar, Chile, Reñ...",58,65.51724137931035,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2244358882-departamento-en-renaca-ideal-para-inversion-vende-dueno-_JM#position=29&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Reñaca Ideal Para Inversión. Vende Dueño,3550.0,Departamento en venta,1 baño,53 m² útiles,Avenida José Manuel Balmaceda 600 ...,53,66.98113207547169,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1434985579-departamento-en-renaca-_JM#position=30&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Reñaca,3700.0,Departamento en venta,1 baño,55 m² útiles,"Reñaca, Viña Del Mar",55,67.27272727272727,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2244157992-departamento-en-venta-de-1-dorm-en-vina-del-mar-renaca-_JM#position=31&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento En Venta De 1 Dorm. En Viña Del Mar Reñaca,3500.0,Departamento en venta,1 baño,40 m² útiles,"Reñaca/ Edmundo Eluchans, Reñaca, ...",40,87.5,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2117725462-departamento-avenida-edmundo-eluchans-id-73171-_JM#position=32&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Departamento Avenida Edmundo Eluchans Id: 73171,3650.0,Departamento en venta,1 baño,43 m² útiles,"Avenida Edmundo Eluchans, Reñaca, ...",43,84.88372093023256,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1447061339-vendo-departamento-renaca-vina-del-mar-1-dormitorio-_JM#position=33&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Vendo Departamento Reñaca Viña Del Mar 1 Dormitorio,3132.0,Departamento en venta,1 baño,60 m² útiles,"El Encanto 130, Viña Del Mar, Chil...",60,52.2,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2237071254-vendo-hermoso-departamento-cochoa-con-vista-al-mar-y-bajada-_JM#position=34&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Vendo Hermoso Departamento Cochoa Con Vista Al Mar Y Bajada,3490.0,Departamento en venta,1 baño,45 m² útiles,"Las Perlas  1855, Reñaca, Viña Del...",45,77.55555555555556,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2164835366-depto-renaca-1d-1b-estacionamiento-_JM#position=35&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Depto Reñaca 1d 1b Estacionamiento,3000.0,Departamento en venta,1 baño,36 m² útiles,"Lynch 1 - 300, Viña Del Mar, Viña ...",36,83.33333333333333,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2009767180-funcional-departamento-_JM#position=36&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Funcional Departamento,2669.0,Departamento en venta,1 baño,35 m² útiles,"Vicuña Mackenna, Viña Del Mar, Chi...",35,76.25714285714285,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2224407502-oportunidad-inversionistas-venta-depto-renaca-_JM#position=37&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Oportunidad Inversionistas -  Venta  Depto. Reñaca,2315.0,Departamento en venta,1 baño,26 m² útiles,"Av. Borgoño 15036, Viña Del Mar, V...",26,89.03846153846153,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1441918487-tejada-departamento-plan-renaca-1dormitorio1banopiscina-_JM#position=38&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Tejada Departamento Plan Reñaca 1dormitorio+1baño+piscina.,2505.0,Departamento en venta,1 baño,48 m² útiles,"Avenida Borgoño 14500, Viña Del Ma...",48,52.1875,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2015016832-gran-oportunidad-de-inversion-y-de-excelente-plusvalia-_JM#position=39&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Gran Oportunidad De Inversion Y De Excelente Plusvalia,3400.0,Departamento en venta,1 baño,45 m² útiles,"Avenida La Foresta De Reñaca, Viña...",45,75.55555555555556,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1437968681-oportunidad-inversionistas-venta-depto-renaca-_JM#position=41&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Oportunidad Inversionistas -  Venta  Depto. Reñaca,2587.0,Departamento en venta,1 baño,26 m² útiles,"Av. Borgoño 15036, Viña Del Mar, V...",26,99.5,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1444761109-en-renaca-bajo-cercano-a-playas-y-centros-comer-c221127-_JM#position=42&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"En Reñaca Bajo, Cercano A Playas Y Centros Comer. (c221127)",2996.0,Departamento en venta,1 baño,50 m² útiles,"Avenida José Manuel Balmaceda 833,...",50,59.92,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1456931589-vendo-departamento-amoblado-1-dormitorio-con-vista-_JM#position=43&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Vendo Departamento Amoblado 1 Dormitorio Con Vista,4000.0,Departamento en venta,1 baño,40 m² útiles,"Las Golondrinas, Viña Del Mar, Chi...",40,100.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1438833655-depto-estudio-con-una-vista-espectacular-c210525-_JM#position=44&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Depto. Estudio Con Una Vista Espectacular (c210525),3400.0,Departamento en venta,1 baño,40 m² útiles,"Camino Del Alto 150, Reñaca, Viña ...",40,85.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1429443207-costa-de-montemar-av-concon-renaca-_JM#position=45&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,,3434.0,Departamento en venta,1 baño,35 m² útiles,Costa De Montemar/ Av. Concón Reña...,35,98.11428571428571,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2238771776-tejada-costa-de-montemar-1d-1b-1e-1b-impecable-_JM#position=47&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,Tejada Costa De Montemar 1d 1b 1e 1b. Impecable,3400.0,Departamento en venta,1 baño,35 m² útiles,"Costa Montemar, Concón, Chile, Reñ...",35,97.14285714285714,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1436620765-cochoa-renaca-_JM#position=48&search_layout=grid&type=item&tracking_id=b0c692b8-c1a3-4930-bfe1-d5d6a8852bd1,"Cochoa, Reñaca",3490.0,Departamento en venta,1 baño,45 m² útiles,"Las Perlas 1800 - 2100, Viña Del M...",45,77.55555555555556,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2013948856-cerca-de-playas-y-comercio-c230923-_JM#position=1&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Cerca De Playas Y Comercio (c230923),3000.0,Departamento en venta,1 baño,45 m² útiles,Avenida José Manuel Balmaceda 600 ...,45,66.66666666666667,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1444753097-venta-departamento-con-vista-al-mar-_JM#position=2&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Venta Departamento Con Vista Al Mar,3690.0,Departamento en venta,1 baño,45 m² totales,"Av. Las Perlas, Reñaca, Viña Del M...",45,82.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2213765600-lindo-departamento-en-venta-edmundo-eluchans-_JM#position=3&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Lindo Departamento En Venta Edmundo Eluchans,3268.0,Departamento en venta,1 baño,40 m² útiles,"Edmundo Eluchans  Sn, Reñaca, Viña...",40,81.7,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1456960445-departamento-en-venta-en-vina-del-mar-_JM#position=4&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Departamento En Venta En Viña Del Mar,3500.0,Departamento en venta,1 baño,42 m² útiles,"Riveros 137, Reñaca, Viña Del Mar,...",42,83.33333333333333,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1459764255-venta-departamento-1hab-1ba-vina-del-mar-_JM#position=5&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Venta Departamento 1hab 1ba Viña Del Mar,3900.0,Departamento en venta,1 baño,38 m² útiles,"Edmundo Eluchans , 3070, Reñaca, V...",38,102.63157894736842,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1454932711-departamento-en-venta-de-1-dorm-en-vina-del-mar-_JM#position=6&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Departamento En Venta De 1 Dorm. En Viña Del Mar,3900.0,Departamento en venta,1 baño,30 m² útiles,"Edmundo Eluchans, Reñaca, Viña Del...",30,130.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2085760374-vendo-dpto-1-dorm-edmundo-eluchans-vina-del-mar-_JM#position=7&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,"Vendo Dpto 1 Dorm . Edmundo Eluchans , Viña Del Mar",3950.0,Departamento en venta,1 baño,35 m² útiles,Avenida Edmundo Eluchans 1500 - 18...,35,112.85714285714286,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1454945513-departamento-en-venta-de-1-dorm-en-vina-del-mar-_JM#position=8&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Departamento En Venta De 1 Dorm. En Viña Del Mar,3900.0,Departamento en venta,1 baño,30 m² útiles,"Edmunod Eluchans, Reñaca, Viña Del...",30,130.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1427027825-comodo-departamento-en-el-plan-de-renaca-_JM#position=10&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Comodo Departamento En El Plan De Reñaca,3400.0,Departamento en venta,1 baño,34 m² útiles,"Av. José Manuel Balmaceda 840, 254...",34,100.0,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2109140924-departamento-en-venta-edmundo-eluchans-_JM#position=11&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Departamento En Venta Edmundo Eluchans,3840.0,Departamento en venta,1 baño,45 m² útiles,"Edmundo Eluchans  1615, Reñaca, Vi...",45,85.33333333333333,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2155860176-avenida-jardin-del-mar-_JM#position=12&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,,3200.0,Departamento en venta,1 baño,33 m² útiles,"Avenida Jardin Del Mar, Reñaca, Vi...",33,96.96969696969695,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-1453886635-dpto-estudio-inversion-ideal-con-vista-al-mar-_JM#position=14&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,"Dpto Estudio, Inversión Ideal, Con Vista Al Mar.",2179.0,Departamento en venta,1 baño,32 m² útiles,"Las Perlas  1855, Reñaca, Viña Del...",32,68.09375,2024-02-03 12:26:32.470495
https://www.portalinmobiliario.com/MLC-2256877336-departamento-amoblado-estudio-_JM#position=15&search_layout=grid&type=item&tracking_id=e562220f-e5ad-4544-b74b-214fa4ba60b2,Departamento Amoblado Estudio,2200.0,Departamento en venta,1 baño,42 m² útiles,"Litorina 270, Valparaíso, Viña Del...",42,52.38095238095238,2024-02-03 12:26:32.470495
