url,title,type,published,price,maintenance,size,rooms,broker,address,google_maps_pin,secondary_attributes,description
https://www.portalinmobiliario.com/MLC-2093231110-departamento-en-vina-hasta-100-de-financiamiento-_JM#position=28&search_layout=grid&type=item&tracking_id=09c832cb-b3bd-4182-9da1-e74afb576a88,Departamento En Viña. Hasta 100% De Financiamiento ,Departamento en Venta,Publicado hace 3 meses por Banca Propiedades,UF5.567,, 2 dormitorios, 2 baños,Banca Propiedades,"Edmundo Eluchand 2305 , Departamento 121, Reñaca, Viña Del Mar, Valparaíso",https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=-32.9542189%2C-71.5442264&zoom=16&size=732x300&signature=jq02UDzv8kH1c1dhCcftEDqEpV0=,Estacionamientos: 0,"Excelente departamento en segundo piso, con espectacular vista al mar. Cuenta con 2 dormitorios, 2 baños, estacionamiento y bodega. Edificio con piscina temperada y externa, gimnasio, quincho y sala multiuso. Cercano a centros comerciales, médicos,  locomoción y colegios.  Excelente ubicación y conectividad."
